tweet,class
' Џ»Ћ« г« √я » ”нѕ н  ≈Ќ”«”н √я»— гд бџ н  ж‘Џж—н дЌжя н ќЎм  ’ж н н ЌЎм Ќдћ— н  Џ»Ћ« г« √я » г« ѕ«г   ябг« н √ж”Џ гд ‘Ё н  г‘яб н √дя г‘яб н ',pos
' «Ќгѕ Ќбгн н« ћѕЏ«д ?? ',pos
' @khalednegm яб ”де жЌ÷— я Ўн» бг«–« б« н г  Ћ»н  ќ—нћн ‘Џ»е «б»—нѕ «бгябЁнд »«б—џг гд г—ж— «яЋ— гд Ћб«Ћ ”дж«  Џбн  Џнндег жб« ег енЁ÷бж« яѕе ',neu
' «д« еёЁб «бЁн” гд я — «б «ћ «бм »нЏгбже «бд«” бн« ',neg
' @IJnifen  —ћ«Ѕ« г‘ яб «б’ж— «ббн   д‘— ЌЁ«ў« Џ ‘яб ж ’ж—… ’«»— «б—»«Џн «г«г ћгеж—е ',neu
' #»дџ«“н «бнжг # хЏ¬дн »яб г¬  Ќгб «бябге гд гЏдн # ',neg
' г«Ён‘ «Ќ”«” ћне »«бЏ«Ёне Џ‘«д н Џ«‘  ж ћ—»д« дЌ» Ём »Џ÷ гЏ—Ёд«‘ ж гя”»д«‘  ж гќ”—д«‘ ',neg
' @123_Manou @3l3o3v3 @_meemee_2 @b953c2b5dfe5473 @Lujainloje —»д« нѕнг «бгЌ»е н«—» »нд« ',pos
' @eso_24 «”ге« Џ“»… «»жег :D:D ',neg
' ?гнб… ен  ?????… ??? ????? ?№ ????? ?у? ????? ???? ?н ??? ! ',pos
' @anotherSana @Mahamood_Swedan ж«ббе г«нЌ” «бћ—Ќ «б« ’«Ќ»е ж«ббе гЌѕ Ќ«” »нд« «‘ян б —»я ',neu
' @sexx_soso «д м ж«ёЏе «жм ',neg
' «бдћ«Ќ Ќбж »ћѕ ',pos
' @iContent_Health @NesrinNjm  «”√б «ббе «бЏЁж ж«бЏ«Ёне ',pos
' @ala_nagi Ўн»  ≈бен нжбЏж« ег« ж «бгя« » ',neg
' @MariamElHusaini гЏб‘ Ќёя Џбн« ',pos
' Ём Џ“ «б»—ѕ ѕе Ёне д«” д«нге Ё «б‘«—Џ »б« г√жм —»д« гЏ«ег жн”«гЌд« Џ  ё’н—д« Ё Ќёег ',neu
' @SalehAlmoghamsy —»д« нЁ Ќ Џбне ',pos
' 2\% «бгж»нб »нде«— ',neg
"' ""ё«б ’бм «ббе Џбне ж”бг:  «яЋ—ж« гд «б’б«… Џбнш бнб… «бћгЏ… жнжг «бћгЏ… Ё≈д ’б« яг гЏ—ж÷… Џбнш.  ЌѕнЋ ’ЌнЌ\"""" '",neu
' @ITareeq «ж”«ќ гЌ «ћнд н —»ж« »” ',neg
' «б«џдн… ≈ббн Џгбе« нж”Ё ‘«енд ≈ббн «бг Ў—Ёнд »нџдже« Ён Ёнбг «бг’н— ћ«гѕ… Ё‘ќ D: ',pos
' »«б’ж—…: ”—ё г«б«р жгћже—«  Ё«жёЁ е #ёжм_«б√гд Ён гЌб… #ё’ё’. http://t.co/NB7GjN5YD0 #б»д«д http://t.co/s2QJJxkPqH ',neu
' «ббег «’ЎЁм яб гд «џ ’»дм жяб гд  ” — Џбм ћ—нг… «џ ’«»м жЏ»н— «б“ен—м ж«бЎ» «б‘—Џм ббд«— ќ«бѕнд Ёне« «»ѕ« »ѕж«г Џ“я жёж я «д ‘«Ѕ «ббе #г’— ',neg
' Џ«ге «б д«яе ж «б»—жѕ ”«Џ«  »няждж гЎбж»нд ж«д  »  Џ«гб гЏ Ё∆е гЏнде гд «бд«” ',neg
' @Fathy20Ahmed Џбнд« жЏбня н« «Ќгѕ «д ‘«Ѕ «ббе ',pos
' @S_msl7 ќ«нде ',neg
' √ћгб г«Ён «бЌн¬….... ёб»«р  Ќян бе г« ‘«Ѕ.... ',pos
' ѕнж џд«∆н нћгЏ я«днне жн”  ж»жб г«я«— дн http://t.co/jnUB4s7sSG http://t.co/OTfNYxoaWM ',neu
"' """"""«б«‘н«Ѕ «бёѕнг…  Ќ Ёў »ёнг е« ° я«б–е» ° б« »б я«бя ” °° яб ёѕнг ћгнб ."""""""" '",neu
' ж»нд« гЏ«ѕ бж «Ќд« »Џ«ѕ ? ',pos
' @FawzyOmar н«—» «жЏѕд« ',pos
"' """"""гћ—ѕ ќж«Ў— »ён  Ќ«”… «дд« »д ”«еб Ён Ќ«ћ«  гЁне«‘ дё«‘ Ён «бѕнд°ж«Ќѕ гбЌѕ еж Ќ— г‘ егж е ж еЏ«гбе яжн” »” гё»б‘ «бЁя—… ж «де« ‘∆ Џ«ѕн.."""""""" '",neu
' @Haneendeabis «ббе »Џндя жнёжшнян жнжЁёя «д ‘«Ѕ «ббе ',pos
' Ёб«д «бЁб«дм «ббм гЏ—Ё‘ «”ге я«д нжге« ж«ёЁ ћд»м :) ',pos
' @mariemali123 @HASSONAHASSONA еж Ём г”нќ ѕћ«б ћ«м «я — гд «бд«” «б Џ«н‘нд гЏе« !  ѕ« «бг”нќ «бѕћ«б н” Ќм гд «ЁЏ«бег ',neg
' ж»ќ«Ў—н бЌў… ’Ё«  ћгЏдн Ёнян »нжг Џ«б“джѕ гбн«д… ѕЁ«  б«  Ќян Џд ёб»н ћЁ« б«  ћ—Ќндн »дж» бг« г‘«Џ— гећ н  ег” ≈бя »жЏжѕ #д‘нѕ ',neu
'  «нг б«нд «бћгЏе «бгбб ',neg
' «бгќѕ—«  √’»Ќ  »«бд”»… бн «яЋ— гд «ќ ж’ѕнё жЌ»н» .. «бгќѕ—«  яб ‘н √’»Ќ  жгд «б”»»њ «бжЎд Ћг «б‘Џ» ',neg
' гужшб«н ≈дшн »»«»я ёуѕ гуѕѕ х нуѕн гуд бн √бж– »е √б«я н« ”удѕнњ ',pos
' Џёжбег яЏёжб «бЌгн—... #¬б_”Џжѕ_ж«д’«—ег ',neg
' б«  Џбнё Џбм ёб» гд жћЏе —«Ё÷ н” Ёнё !! ',neg
' ёб»я «б»«е  »е  Ќ«ћ«  я н— ',neg
' @e6655545gmailc2 ”де ”Џнѕ… http://t.co/7WZSSLaOCQ ',pos
' @alambratwr_q8 @mbuyabis ћн‘ «бгя—жд… ѕ… «янѕ —»«Ў ћ“г е »—ё» я ',neg
' #гЌгѕ_‘«енд гЌгѕ ‘«енд яЋ— «бЌѕнЋ Џд «б н «еж«е« яЋ— «бЌѕнЋ гд «б н «еж«е« http://t.co/F3vFYCuP1R ',pos
' @sarakml @yoka__l__ гнд Ё «б»бѕ ѕм г‘ Ў«бЏ ѕняе нЏдм ',neg
' @MohanadElMorsy «б—«ћб ж”ќ ж ќ«нд ж Ё‘ќе« ж ен ‘ќ’н… г‘ ”жн… ж Ё‘ќ  ё»бне я–« ж«Ќѕ Ё« б« еж нЏ »— гўбжг ж б« ен Џдѕе« Ќё «б« днд ќ—« ',neg
' гндЁЏ‘  “Џбн Џбм Ќ«ћ… «д  г»  Џ»н‘ Џ‘«де« ж б« » Џгбн Ќ«ћ… Џ‘«д  я”»не« ',neu
' @LinaHw1 ‘г” енЁ«Ѕ же»н  ‘—ё яб ”д… Е !!   http://t.co/cPYl4nhRFg ',pos
' @Ichrakgmar яб Џ«г ж‘—жён »√бЁ ќн— »Ќбжб ”д… ћѕнѕе ж«бЏнѕ «бгж«бѕ «бд»жн #Ichrakgmar http://t.co/vhRIcmKKsS ',pos
' ябе »нћм ”«Џе «б«г Ќ«д«  жн” е»б!! н« жб« «бяб» «‘Ќ«б г«яд ж« » «ќѕже Ё гн нд «ге яж—”! #«”»«дм ',neg
"' ""еёжбяг Ќ«ће ж «Ё я—ж« яб«гм яжн” \""""ќ«нЁ б« яжЁм гн—ћЏ‘ Џб «б“г«бя\"""" '",neg
' √Ќн«д¬ ёѕ  яжд ябг… ё«”н… »жће √дЋм »”нЎ… ё”м Џбне« «б“гд ж«бгћ гЏ. няжд жёЏе« гѕжн¬ ж—»г« √ёжм гд ЎЏд… ”янд. ',neg
' @Kha_sul @ommhamade @mbuyabis «Ќ —г дЁ”я жѕж— Џбн «’бя ',neg
"' """"""????х? ???? ??? ??????? ° ?????? ?????? ?????? ???????? !"""""""" '",pos
' ё«б —”жб «ббе ’бм «ббе Џбне ж”бг : б√д нЎЏд Ён —√” √Ќѕяг »гќнЎ гд Ќѕнѕ ќн— бе гд √д нг” «г—√… б«  Ќб бе. —ж«е «бЎ»—«дн ж«б»неён ',neu
' «бќЎ«» «ббн Ќ—г »Џѕе √н —∆н” √г—нян ндЎё »«бЌёнё… https://t.co/e9CX9FDoyp @FinalRule @agfoad @nilly_hanem @NasserIbnHamad @GwadyM @amrgabr2 ',neg
' @AbodSallam «ббе н»«—я Ёня ',pos
' г«г« жќж« н нќбнбн ≈н«яг  жн’»—яг Џбн« ^^ ',pos
' Ён д«” ÷«бе г‘ Џ«ћ»е« #«Ќгѕ_«б‘ён—н   н« “бге ’н— гЌ —г жЏдѕё «ќб«ё яжн”е ж»ѕн‘  ’н— гЋб #«Ќгѕ_«б‘ён—н ',neg
' яб «бёбж» «бм «бЌ»н»  гнб ж гЏн б–бя ‘«еѕ ж ѕбнб  #«бгжбѕ_«бд»жн http://t.co/M0XPm4m1YK ',pos
' @Noff0099 яб «д”«д  ’—Ё« е  дЏя” Џбм  —»н е Ён »н е ж»н  «ебе ',neu
' ё—«— ћгеж—м » ќ’н’ ёЎЏ… √—÷ »√”ж«д б≈ё«г… гдЎё… ’д«Џн… ',neu
' «Ќн«д« б« н—џ» «бд«” Ём ”г«Џ «бЌёнё… б«дег б« н—нѕжд «д   ЌЎг «же«гег sn ',neu
' Џдѕг« нЏн‘ «б—ћб жег дћ«Ќе Ём ќѕ«Џ «бг—√е Ён бём «б’ЁЏе «бггн е Џдѕг« ня ‘Ё «де« я«д   Џбг »ќѕ«Џе ж ‘«еѕе Ќ м нд ем гд  бя «бг”—Ќне «бе“бне ',neg
' @highpointsaudi @2m__m2 Ќбже ',pos
"' ""дЁ”м «б«ём «б‘ќ’ «ббм нќбндм «ёжб \""""б”… «бѕдн« »ќн—\"""" #ћ«—м_«б»ЌЋ ! '",neg
' »«“жя« Ён ё«∆г… «б« Ќ«ѕ бгж«ће… ”гжЌ… .. #нб«_ѕж—н  http://t.co/ekyUrX2Vri ',neu
' «бЏ—’ ё«∆ѕ «б«дёб«» Ём г’— Џдѕг« н ЌѕЋ г»«‘— нўе— ћебе ж ќбЁе жгЏ«ѕ« е ббѕнд «б«”б«гм «г«  ё—»«р б«”н«ѕе «бнежѕ ж«бд’«—м «ж «д е–« еж ѕнде ',neg
' нЏћ»дн √ќ–я ббя » »«бЌ÷д ',pos
' –я—м ”ёжЎ «б√дѕб”. ',neg
' ж«д  «б“г«д ж«бгя«д жн бќ’ Ёня яб «бяб«г ',pos
"' ""≈–« Ёхёѕ «бЏбг Ќб «бћеб гЌбе ж≈–« Ќб «бћеб Ёб«  ”√б Џд Ќ«б «бд«”  Ё”жЁ б«нЏ—Ёжд янЁ нЏ»ѕжд «ббе жб«янЁ  н ё—»жд ≈бне\""""  #«»д_ЏЋнгнд —Ќге «ббе '",neu
' @nody_mahir @GogoXxxX11 @wafaawafeek @walaasayed16 еееееееееее гнд —дѕ« ѕм «Ќ”«” Ќбж «дм » ябг гЏ«яж« Ём  жн — г‘ г Џжѕе ж«ќѕнд Џбм «бЁн” ',pos
' @B_Cat_G «бЏбг Ён «б—«”?? ',neu
' #гЁежг_«б—ћжб… ен √д  д«г ё—н— «бЏнд г— «Ќ «б÷гн— џн— ў«бг ',neu
' https://t.co/xVJk8yHGtR ’ж ж« б‘«енд гн’Ќ‘ н»ём «ёб ж«Ќѕ яѕе #MohammadChahine  гЌгѕ ‘«енд ',neu
' @mahaElshendidy бж ’»—я бне Ќѕжѕ ќбн «гбя Ён —»д« гд џн— Ќѕжѕ ?? ',pos
' Ќ»е ў—жЁ « ћгЏ  Џбн ‘яб ж«Ќѕе ёб»е« гћ—жЌ. ',neg
' гёѕг«  д‘—«  «б«ќ»«— «б бЁ“нждн… «бг”«∆н… http://t.co/0zauQniPs6 ',neu
' @moost_7 @tbareh_ @AlzheeriMohd жяг гд √д«”« бг нЏ—Ёег √Ќѕ жб«яд «ббе нЏ—Ёег гд Ёж 7 ”гж«  ',neu
' г м д Ўж— жд√яб »«б‘жя… ж«б”янд ж«бгбЏёе - «б«яб »Ў—нё… «бЏћд ж«ббќ »«б«нѕн џн— ”бжян- «д« »Џ »— «б«яб »«б«нѕн г”√бе Џ‘ж«∆не Ёб« »ѕ гд «б—ён ',neg
"' ""\""""@RY201000: У@11mmmx: :   енЋг  ћЏбе «ббе г«ёѕг же Ён гн“«д Ќ”д« яг жж«бѕня жћЏбя  ж’б ббде«∆н #‘я—«_енЋг_«бЏ»ѕ«ббе\""""Ф\"""" '",pos
' ндЁЏ Ќѕ н—жЌ «бѕ—ж” »ѕ«бм »я—…! ',neu
' Џ«н“ «ћн» Џ—»н… гндн “н » «Џ… г” — »д ',neu
"' """"""Ё—«дя б«г»«—ѕ ”ћб 9 √еѕ«Ё Ён «бѕж—н «бгг «“ ÷ѕ ”дѕ—б«дѕ° ЁёЎ ÷ѕ √” жд Ёнб« (13) ж»жб жд (12) ”ћб √яЋ— «б√”Ўж—… «б«дћбн“н…"""""""" '",neu
