tweet,class
' я — «б«гб ќн»… ',neu
' 2014 «б√”ж√ Ён яж«—Ћ «бЎ«∆—«  ',neg
' гё«»б… ќ«’… гЏ Ў«б»… ” «— √я«ѕнгн 10 ѕЏ«Ѕ «б”»нЏн: http://t.co/38kdrtQoQ8 #DoaaElSebaii #LaithAbuJoda нб« ябе н‘жЁ бё«Ѕ ѕЏ«Ѕ ё«б  яб«г ћгнб ',pos
' Ёћ√е Ќ” дн ен яг«д н«—н  Ќ”нд« гд “г«д Ён бЌўе д”нд« яб «ббн я«д жѕё ёб»н ',neu
' @Mohammad_Cha яб ”де ж«д  Ўн» н« Ўн» »дЌ»я н« ‘«енд  1/1/2014 Џё»«б гбнжд ”де ’Ќе ж”Џ«ѕе жед« http://t.co/nRiQAkuEg1 ',pos
' @sihem70069498 @rayanabdulrahm «’б« «д« жгнд« гн‘—Ёд«‘ «дяя  ”гЏн Џдд« ',neg
' @ranasamaha9t #RanaSamahaTea «ћгб «б«ж—«ё ж—ёе  я » Ёне« б≈џбм «бд«” http://t.co/uloWoVMdqX ',pos
' #RanaSamahaTeam @ranasamaha9t «ћгб «бдў—« .... дў—е гд «бЏнд «бм «бЏнд http://t.co/Iyy1nookRz ',pos
' гдг ‘ гд «г»«—Ќ .. ’»—дн н«—» ',neg
' @mennaallyy @MenemMosad1 Џдѕя Ќё ?? ',pos
' @Esraaism е«»н днж нн— »ём ж”де ”Џнѕе Џбнд« ћгнЏ« «д ‘«Ѕ «ббе ? ',pos
' бж Ё‘бд« «ѕнд« Ќ«жбд« ѕ« енѕн «б«гб бџн—д« ',pos
' н”яд ёб»н ќжЁ ж жћЏ ',neg
' #Ќ«ћ…_»” Ё“_где«  я—«— «бяб««г ',neg
' «ббег  ё»б гд« ћгнЏ« жяб гд ё«б ¬гнд @ гд‘д бгд  Ќ». жёб ¬гнд? http://t.co/8LdBPmS0Pu ',pos
' Ќ«б… »ƒ” »”»» «?г Ќ«д«  ... ',neg
' «ќ «—  ’ЌнЁ… World Soccer я—н” н«дж я√Ё÷б б«Џ» бЏ«г «б «дм Џбм «б ж«бн (√’ж«  √яЋ— гд 100 ’ЌЁн) .  #R_M_4_A http://t.co/XYAvuszcYP ',neu
' #”д…_Ќбж…_н«‘«енд яб ”де ж«д  Ўн» н« Ўн» http://t.co/2Hv96B0jfo ',pos
"' ""\"""" Џг г жбн  Ќ»  ёжб «не Ён «б”д… «бћѕнѕ…њ Ќ”»н «ббе ж дЏг «бжянб\"""" '",neg
' @Dr_NihayaAabed  »” г дя—н‘ «де ќднё :( ',neg
' Prt ««««е ж«ббе »я—е яѕе «жжм  »д«  гдЁ”де :S  «я—ендм »” г Џгбн‘ дЁ”я » Ќ»ндм ',neg
"' ""#«бжЎд   г‘«ен— «бЏ«бг нќ «—жд «бгџ—» бб«Ќ Ё«б »№\""""—√” «б”д…\"""" http://t.co/AoXHJDrpZl '",neu
' ћжжжжжжжжб ',pos
' «ббе нднбя н«д« ‘жж ',neg
' #нд«н—_гд_ћѕнѕ Џ”я— я«–»жд  ё÷«е Ё«”ѕжд ѕжбе «бўбг «—Ќбм ',neg
' «б‘д«жн енбЏ» г« ‘ » —жћн  ',neu
' Ќћ«»н нѕЏждн ббдня ж«бб–е http://t.co/r5N8LnYDCv ',neg
' гнд «ббн ё«б «бѕдн« ѕне ж’не ..Ёне« Џ»нѕ гдћнѕ жЁне« «б”нѕ  ”ж«д« —» «бд«” ”ж«”не. ',neu
' «ббег ’убцш ж ”бг ж »«—я Џбм ”нѕд« гЌгѕ жЏбм «бе ж ’Ќ»е    #ёд«… «»жў»н @ де— «бднб - «бё«е—… http://t.co/dipi2xebhR ',neu
' гƒгд “я—н« ед“Џб Џбне ж«ббе ',neg
' @a_monem жбб«”Ё бг «” ЎнЏ «д «ћн» яб «бё–«—е жѕе Џбн яж—дн‘ «бгднб ',neg
' #ё’’_дћ«Ќ_”Џжѕн… гќ»“ «б»«н гЋ«б б‘»«»д« бб»ѕЅ »«Џг«бег ж Ќѕн яб «б’Џж»«  ж«г б«я г‘«—нЏег ж«ѕ«— е« »«дЁ”ег ',pos
' «Ќ г«бн… «бдж« ћ г« ќбя‘  —Ё÷  ћ—» б«д «я»ѕ Ёне д”»… дћ«Ќ Ќ н жбж ’џн—е ! ',pos
"' """""" ‘н—‘н ё»б ≈д ё«бе бгнб«д° я«д »нЁ÷б «д — Џ‘«д г«д‘ндн° ж«жб г« «ћ»—ж« Џбн гнб«д Џя”  ’—нЌ« е ж»ё  Ён ’«бЌ гнб«д° “гд «бг«б"""""""" '",neg
' @ba7r_ahmed гн—”н »ћѕ !! ',pos
' «»ж г« «бг–«я—… ! http://t.co/GB5VCDqpQK ',neg
"' """"""яж»—м «—÷ «ббж« ѕ« бж ж«Ќѕ  ќнд ЎбЏе ен Ќ‘— Ёжё ° Џ“н“м Ў«б» едѕ”е яЁ«не дёб ‘н «  «ббе н—÷м Џбня ?"""""""" '",neg
' #«бжЎд   15 ѕ«∆—… «д ќ«»н…   д«Ё” Џбм 25 гёЏѕ« Ён гЌ«Ёў… #«б»Ќн—… http://t.co/8sTP5u9bED ',neu
' «ЎбЏ гд џн»ж»е «ќ‘ Ё џн»ж»е »” яѕе . ',neg
' жбд« Ён «бќн«б Ќн«… :)) ',pos
' Ќ”«»«   ‘н—нд нЌнм дћг… ” «—«я ?http://t.co/bg8pKVnavh ?http://t.co/g2QF9p3oiz ?http://t.co/T0GDnGYDWQ #ShereenYehia #DoaaElSebaii ',neu
' @samsouma2012 ж«ббе “г«д Џ«‘ гд ‘«Ёя .. ',pos
' н’»Ќж« «’ѕё«∆д« »«б’ѕЁ… жг« «”ж« «б«’ѕё«Ѕ Ќндг« н’»Ќж« џ—»«Ѕ ',neg
' «Ќ»«««««««Ў ',neg
' «бж«Ќѕ ж’б бѕ—ће «Ќ»«Ў »‘Џе ',neg
' @Nawarhmamou @Baskotatoto ж«Ќд« яг«д »дЌ» »н м ждгж  Ёне« ',pos
' »б«‘  дя‘ж« Ён –я—н«  «бдяѕ ж «÷Ќяж« ж «” г Џж« »«бЌн«… .. *»ёжб б№ дЁ”н »—ѕж ?* ',pos
' @serajsulimancj @HamadiElareibi гЏдѕн‘ Ќ«ћ« Ён ёб»н бж«Ќѕ нЌ—н ж—« »д«  Ён ”«д ? ',neg
' @Nour2dam б« ѕе Ќ н н»ён #ёбнб «б√’б.. ѕе енЁ÷б Ўжб Џг—е н‘я—е« Џ‘«д ен« «б”»» Ён яб ѕе ',neg
' #«бжЎд   гнд«Ѕ #ѕгн«Ў н” ё»б 63 √бЁ Ўд ёгЌ  http://t.co/H9sN4bNcWx ',neu
' @Sabganol @Hani__Ali ж ”«—… Ёегн «бж”ќе ',neg
"' """"""«б«жб яд  »ёжб ѕ« —√н ж«Ќѕ «ж « днд »” «бгж÷жЏ “«ѕ жябе »не—н° г« ‘ жѕн «б«џ»н«Ѕ »ёж« н«ќѕже гён«” бг” жн «бЁ—ё° «б√џб»н… »ё  «дћн «”г«Џнб!"""""""" '",neg
' @Hani__Ali @Sabganol ѕн »д  ” нд ж”ќе ',neg
' ж гд «б‘»«я б«—гнбя Ќ«бн. ',neu
' жеж «д« ндЁЏ «д»”Ў нжг я«гб !  _Ў»Џ« б«  _Ўн» ',neg
' ѕе «д« Џ«н‘е Џ‘«дя ? ',pos
' @arwaalhaj90 ябе е—н ... »бнб ен»«д яб Ќ«ће ',neu
"' ""#«бжЎд   ≈дЁжћ—«Ё   \""""«бгЏжд« \"""" «б√ћд»н… ж«бќбнћн… бг’— Ён Џ«г 2014 http://t.co/KmyfpbqHNd '",neu
' #«бжЎд   ≈дЁжћ—«Ё   «б“н«ѕ… Ён √”Џ«— 2014 http://t.co/FG3nJUnCwL ',neu
' ≈»—«енг гЌб» —∆н” гћб” «бж“—«Ѕ бќ«бѕ ’б«Ќ: “н«ѕ… √”Џ«—  –«я— г —ж «б√дЁ«ё бд  яжд “н«ѕ… гЎбё… ж≈де б«»ѕ гд «бЌЁ«ў Џбм е–« «бг—Ёё «бЌнжм ',neu
' √Џдн Џбм дЁ”я »яЋ—… «б”ћжѕ !!   ‘Џ— »«б Ќѕн »ндя ж»нд дЁ”я . жбд« √гб ',pos
' «я — Ќ«ћ… гќбн«д« г‘ г— «Ќнд Ён Ќн« д« «дд« »д»нд Ќ«ћ… ж ћж«д« Ќ«ћ…  «дне ќ«б’ ',neg
' @BoSynabil7 б« ‘«енд »” ',neu
' ё б «бг’—ннд Ён бн»н« г«еж« «б«  ’Ёне Ќ”«» ж«д ё«г гд г’— «б»бѕ «б“н бг нёѕ— «б«—е«» »бЏ»” »ен ',neu
' @alitamam5959   Ќн« н ж ёѕн—н Џбн »я ',pos
' √”—Џ ”н«—… яе—»«∆н… Џ«г 2015 #»ж«»…_«бг’ѕ—    Џдж«д «б гн“ #ќг”…_б«Џ»нд_ Ќ»ег_гд_ќ«—ћ_Ё—нёя 2 http://t.co/H9yeh1JuV9 ',neu
' #«б —ндѕ_«’б«_гЏгжб_бЁжбж—“_—жѕнд«_ж»” нб« »ён жбЏжже« н« Ёжбж—“ ??1 ',pos
' «Ќ —«Ё «бён«ѕе »яб гЏ«дне ..‘«еѕ е–« «бЁнѕнж ж” —«е #»ж«»…_«бг’ѕ— https://t.co/gA8oBJ4Nzs #ќг”…_б«Џ»нд_ Ќ»ег_гд_ќ«—ћ_Ё—нёя 2 ',neu
"' """"""@ahmedgalal_9 @kareematty б√ н«Џг ѕ… нЌЎбм ”г Ём «б«яб г‘ д«ё’е ем ж«бд»м /0\"""""""""""" '",neg
' бг н »ём ‘н∆«р »Џѕ !!!! ',neu
' н« жбне Џн» н« жбне http://t.co/FzTgSo9HuR ',neg
"' ""#«бжЎд   √яЋ— гд 100 ге«ћ— нЏ»—жд «б√”б«я «б‘«∆я… ≈бм ћн» \""""гбнбн…\"""" «б≈”»«дн http://t.co/8FvUuJwVy9 '",neu
"' """"""џцн¬»х№Рц ° ех№жу «б‘унЅъ «бжуЌнѕъ «б–цнъ бугъ √” уЎцЏъ  ућ¬ж“уех Ќу умъ «б¬дъ !~"""""""" '",neu
' #я«ўг_«б”«е—  ????? ????   ?????:??? ??? ????? ?? ?????? ??? ???? ?????.??? ??Э?.. ???хш ????? ??? ??Э?? ??? ?????. http://t.co/uEge0uf4ao ',pos
' @iMahinour_ @Ghadiirr «д« г»”жЎе :D Ён  Ўж— ',pos
' √д« «бде«—ѕе √яб  яЁ е ж‘«ж—ге ж»Ў«Ў” жЁЎн— »«б”ѕё ж»н “« ж‘—»  »н»”н ж”»—н  ж3 г—«  д”я«Ёне ж‘ж» Џ’н— ё’» :D жя«д дЁ”н Ё я—н» »” гЌ’б‘ д’н» ',neu
' @jermin_ гЏб‘ »ён гћ гЏ гЏ«««««««««ё ',neg
' я—”г” ”Џнѕ http://t.co/GvOCg1XYwh ',pos
' г‘ »Ќ» «б #MEU ќ«б’ г‘ Џ«—Ё… бне  ж »”»» яѕе ггяд Ём #Vision нё бждм xD ',neg
' «б» «Џ ѕм »н‘ џб «“«м ..«д« »‘ Ё«ег Ќ«ће ',neg
' @mostafa_fuzi  еееееееееееееееееееее б« гЁн‘ ѕ«Џн б«Џ –«—«  жб« дѕг«  н« √Ёдѕг :)) ',pos
' _гег« »бџ  »я «?Ќ“«д ЈЈ ж Џѕѕ  Ён ёб»я «бегжг  –я— ЁёЎ ¬д «бЌн«е бЌўе  б«  ё«” ”Џ«ѕ е« ≈б« ЈЈ »–я— «ббе ж«?ё —«» где Ј ',neu
' @N_B_abdulaziz  «бЏЁж жб« ‘я— жб« Ќ«ћ… ѕн Ќ«ћ… »”нЎ… ',pos
' жб«дн «Ќ»я::: Џ«ѕ ёб»н «бн «б—я÷ Ён «бџ«»«  гџдн« жб«еЋ« яџ“«б ’џн— г г—ѕ ',neu
' _бне  бгЌ Џбм ж«Ќѕ гд »Џнѕ ж ‘ г Ёне г«  Џгбж« гд‘д жЏ—Ёе нгяд нџн— гд дЁ”ж »ѕб г«   —нё Џбне ',neg
' @Lamees_Alhadidi ж«д н Ўн»… ѕ« Ён Ќ«ћ«  я н— « Ќёё  гд «бѕЏ«Ѕ »Ќгѕ —»д« н«бгн” б Ќёнё ѕЏ«∆н бг’— жбяб «б«еб ',pos
' @YaZamalek жб« б«Џ» бЏ» «бг« ‘«  «б15 «бб«Џ»нд ябег  џн»ж« Ём »Џ÷ «бг« ‘«  ',neu
' «д« д“б  «ћн» ёбг —ж —дћ гд гдЎё д« бён е »20 ћдне ..бннннннне »’ж  «Ќгѕ ‘ж»н— ',neg
' «бѕдн« ћ«—Ќ… ж г Џ»… ж д«” » –«я— O.B г Џ–»… ',neg
' ѕжжб «бќбнћ »  «бё Ём «бяж—… ж«Ќд« б”… гЁн‘ ћгеж— ...«Ќ« н«»бѕ ',neg
' г«  нѕн‘ Ќѕ «я»— гд Ќћге ж  —ћЏ  “Џб ',neu
' ”д… Ќбже Џбняг яб Џ«г ж«д г »«бЁ ќн—       2015 http://t.co/B6FoLuW0e0 ',pos
' гѕќбдн‘ Ён «г  Ё«’нб н« гѕЌ  ',neg
' —ћЏ  «б‘ жне ....... ',neu
' «ббн дЌ»е гнЌ»д««‘ ж«ббн нЌ»д««« гдЌ»ж‘ !! ',neu
' «бг»«—«… «бё«ѕг… «ббнџ«  «б«Ќѕ 4 нд«н— 2015 Ё«бд”н« vs —н«б гѕ—нѕ  7:00 г”«Ѕр » жён  гя… beinsport hd2  еб« гѕ—нѕ. #HalaMadrid ',neu
' ‘я—« н« «ббе ..   б«дя  ё»бдн »яб ”ж∆н ж“б« н ж  ё’н—н  б«дя  Џѕ—дн ж ѕ«∆г«  ЏЎндн  б«дя —»н «б—Ќгд «б—Ќнг ???? ',pos
' @Nawalll11 яб  н«—«  «б«”б«г «б”н«”м бг  ё« б «м «” Џг«— «ж—»м ббЏ«бг «б«”б«гм жб« Ќ м «”—«∆нб Ќ«бн« бг  ё« б «б« »дм ѕнде« ж»дм Џ—ж» е« ',neu
' @hossamadel77 Ў»Џ« гег .. н«—»  ягб Џбм ќн— ',pos
' #«бжЎд   «бгƒ»ѕ б№ 24 гд яж«ѕ— «б≈ќж«д » ег… Ќ—ё ё”г «бё—нд »№ #«б‘—ён…  http://t.co/1HV4aBXXAt ',neu
' «д« г‘ е«жн Џ–«» ',neu
' «—»Џ… «’Ё«— Ён «б”«Џ… ж»ѕ«н… нжг ћѕнѕ Ён Ќн«… гд ен… . ',neu
"' ""ж гЏ ѕё«  ”«Џ… Ќ«∆Ў гд“бд« »»ѕ«н… «ќ— нжг Ён «б”д… ...... «д« —”гн« »ён  —‘нѕ \""""Џѕн  ”д «б—‘ѕ \"""" «ќн—« :D #нжгн« _ћнгн '",neu
' ж «–« яд  —«ћб г«  “Џб «б« гд —«ћб ',neu
' @saqran61 бб√”Ё √д« б« √гбя джЏн… «б√’ѕё«Ѕ «бге гнд »”г«Џ г‘«яб «бџн— ... ЁёЎ «бћ√ «бн «ббе Ён яб ’б«… ж √я Ён »«бѕЏ«Ѕ ',neu
' @AdhamPogo »” н« »÷«д ',neg
' @AhmedSameeh1 ќќќќќќ я”гнд «г «”м гнбд Ё—ёе ќ—е ',neg
' г” дм Ќ«ће  Ё—Ќдм ! ',neu
' @GonasAli Џн«б г Џ—Ё‘ г’бЌ е« Ёнд ',neg
"' ""#«бжЎд   ж“н— «б‘»«»: #«б”н”н «ё —Ќ «б«” Џ«д… »№\""""«б√жб —«”\"""" б«Ё  «Ќ #ёд«…_«б”жн” http://t.co/W4qwOgvKwz '",neu
' @HamzaMohamed83 ўе— гƒгд —«»Џ »н‘н‘ Ём «Ќѕм я«Ёне«  «бгедѕ”нд ',neu
' Џд «бЌ”д ё«б: ”гЏ  √»« е—н—… нёжб: ё«б —”жб «ббе ’бн «ббе Џбне ж ”бг:  Ђгд ё—√ н” Ён бнб… √’»Ќ гџЁж—«р беї. http://t.co/hXNbhiZL1P ',neu
' √г—ня« ѕ«ќбе гћб” «б√гд Џ‘«д  Џгб «бЁн ж ! ',neu
' @menayasser «бгб«Ёў ”Џѕ н« гджд… ..... «” еѕн »«ббе нќ—»н я =)) ',neg
' бг«  яжд »  ябг гЏ Ќѕ ж н—жѕ Џбня г √ќ— ..  «Џ—Ё «д Ёне д«”  «дн… «ег гдя ',neu
' @sl_889 »д  ќ«бн ж«ќ н ег« ’дѕжё «”—«—н ',neu
' ≈д «ббе нЌяг г« н—нѕ.... ~«бг«∆ѕ… ',neu
' г«  ћжг  Ўгд Џбм #гƒгд .. #гƒгд_“я—н«  Ён #«б“г«бя «д ‘«Ѕ «ббе #гƒгд_ Ќ _«б”нЎ—…_«б“гбя«жн… @SarahAbdelbaky1 http://t.co/Qmd9ZXUNjZ ',neu
' «бЌ÷д *ё‘Џ—…* ',neu
' дЁ” «бЁнбг »н Џ«ѕ? ',neu
' «д« ед«г »ѕ—н «де«—ѕе Џ‘«д гж—н‘ Ќ«ћ… »я—е ж «д«г я н— »ём г« «д« яѕе яѕе е”ёЎ. ',neg
' «бЌ—нг я«∆д«  дяѕн… »«бЁЎ—… ..ж»нћн»ж« «бџг бдЁ”ег ',neg
' @Salsoul221 «бЌгѕббе Џбм яб Ќ«б ж—»д« н’»—дм Џбм «бнжгнд «бћ«ннд ѕжб .. ѕЏж« я ',pos
' @SalyAhmed786 «ћм «—я» Џбням гд ж—« ж «ЌЎе ћж«ям н« ‘—гжЎе ',neg
"' """"""«ббе ежг«бя «б÷— ж«бдЁЏ ° ж√де «бг ’—Ё Ён ќбёе »г« н‘«Ѕ ° б« гЏё» бЌяге ° жб« —«ѕ бё÷«∆е ”»Ќ«де б« «бе «б« еж http://t.co/0PWq9DlZ1X"""""""" '",neu
' н« —» «‘Ём яб г—н÷ ёжбж «гнд ',neu
' @RyanAmina яб Џ«г ж«д н «бн «ббе «ё—» ^^ ',pos
' @2ff72ab79b474bf е–н Ќёжб дЁЎ бн»н«  Ќ —ё ',neu
' «бж«ѕ Ќ«б е ’Џ»е .. «бЌёже нќж«д« ',neg
' «б√ЎЁ«б бнег «бЌё Ё№ —√нег «б”н«”н .. √’б бг« ЎЁб н»ём ’«Ќ»е гЏ ёб «ж ‘енѕ «янѕ г‘ ен”я  .. ',neu
' ¬ќ— бн¬бм ѕн”г»— 2014 ',neu
' «ќ ’«— «бЌн«… »ЌѕнЋ ёѕ”н https://t.co/j8pasqtRTj ',neu
' »«бдў— бб»—жћ—” ≈бн ж’б бе »«бд”»… ббжё  ≈бн ёЏѕ е дёѕ— д” д ћ »”ежб… ≈дн ггяд Ќ м бж Ў»ё  г«бЌё‘ √ќб’. ',neu
' «‘Џ—  »√”н б ж«ћѕ ќ«—ћ »б«ѕн е–е «бгѕ… . ў—жЁ «б”Ё— Ќ«б  »ндн ж»ндяг . яг «‘ «ё бяг жяг «‘ «ё бябн ????? #г’—« …_ Ќ—ё_????? ',neu
' —н”д« Ўб» гд ж“н—«б‘»«»  дЁн– ѕќб… «б«жб —«” Ём «Ќ Ё«б«  «Ё  «Ќ «бёд«… б«Џћ«»… »е« :)) ѕг«џ »—÷…...нЌ жнег жнЌжб ”б»н« ег б«нћ«»н«  #ЏЁ«—г ',pos
"' """"""Ќ«жб  : ???ш? ?? ? ???? ° ? ? ?№?? ???? ° ? ??№?№? ??№? ??№??? н  ????????? ) ?????№№№№ ( ???? ????? ????? ??? ?? ?????? ?№ ??№???№№№№ њ"""""""" '",neu
' @MagdaMagda033  Џ«бм «ёЏѕм Џбм “ж»—м ябе Ё Ўн“я н« гднжяе ',neg
' @SAMIAHMED902YAH ж«д  Ўн» ”«гн ж»«бќн— Џбня ',pos
' «бнжг ќ”— «б≈д — «г«г »«—н” 1-0 ж Ё«“ «б #гнб«д «бя»н— Џбн #—н«б_гѕ—нѕ «б’џн— »н «б4 ',neu
' Ќ«ћ… Ќбж… бг«  б«ён Ќѕ Џ«—Ё √д  » Ќ» √не ж г» Ќ»‘ √не ',pos
' «ббе нг”н ќ«Ў—я »«б”Џ«ѕе н«г”Џѕт ёб»н »Ќбж «б”ж«бнЁ н«гд Џбм ёб»н ќ–н  «б”н«ѕе «бЌў ћ«»я »«бгЌ»е Џбм «бянЁ ',pos
' @amalalfahadx @Shosho1998alkon Џнннн» Џбм яб Џ—»н «дж «”—«∆нб ё»бд« г‘ Џ«бЁб”Ўндн… »” н« Ёег«д… ',neg
' @MohammedAssaf89 @IbrahimAlalami яб Џ«г ж«д  »«бЁ ќн— ндЏ«ѕ Џбня ж Џ Ёб”Ўнд жЏ яб «б»бѕ«д »«бќн— ж«бгЌ»… ж«б”б«г 442 ',pos
' @AmiraaSG »” ѕ« гнгдЏ‘ ≈дм »Џ‘ё «б fireworks  Ём «”ядѕ—н… ',pos
' гд «џ—» гё ЎЁ«  2014 «дм гЌ” ‘ »«б”ёЏ… «»ѕ« жг‘  ёб  Ём «беѕжг  де«∆м жб« ћ«бм »—ѕ !! ',neu
' @Sara_Aaziz г‘ Џдѕя «г Ќ«д »я—… «ёЁбн ж –я—н нб« ',neu
"' """"""«бгж«ѕ «ббн »дѕ—”е« Ён «бябн…  дЁЏ ‘ нг…° нЏдн √ёжб бж«Ќѕ »” нб« н« » «Џ «б»—жбжћ »” нб« н« » «Џ «б»—«бнб ”н” г ж«б–я«Ѕ «б≈’Ўд«Џн ж«бќ—… ѕе."""""""" '",neg
' н —»   Ќёё √г«дн яб «б«ге «бЏ—»н… ж«б≈”б«гн… http://t.co/0sRiZ78vyi ',pos
' Џбм ”»нб «б’н«Џ… «д« д“б  «ёЏѕ гЏ «’Ќ«»м Ём 2014 —жЌ  «б»н  Ём 2015   #”де_ћѕнѕе_2015 ',neu
' «д« ‘«—» «де«—ѕ… 2 бн — гн—дѕ«  Ё«««Ќ .. Ў»Џ«р џн— «б«яб «ббм ж«ябе .. Ё«д« »ён  Џ«гб “м «б»бжд… яѕе »ў»Ў ',neu
' я«д дЁ”н  »ён »ѕ«н… Ќбж… »” «не »ён ',neg
' «” џЁ— «ббе ж « ж» ≈бне ',neu
' «жб Ќ«ће «ЌЎе« Ём »жён Ём «б”де «бћѕнѕе «я — Ќ«ћ нд »Ќ»ег ”ћ«н— ж ћ»де :D ',neu
' @A7mdFr7at —»д« н’бЌбя «гж—я жн»Џѕ Џдя «б‘— н« Џг «д  н« Џг «д  ^^ ',pos
' @nehadhesham14  яб ”де ж «д м Ўнж»е ',pos
' @HamzaMohamed83 —»д« гн—Ќгдн‘ гд ’Ќ«»м ж «ебм ',pos
' «жб  џ—нѕе Ён Џ«г2015 http://t.co/lr13J3ataM ',neu
' Ёнѕнж нќбня  » ”г ЁЏб« ж«ббе :D ',pos
' @nrmeen_moustafa Ќ»н» м ',pos
'  Џ«б ‘жЁ ѕгжЏм «бм «д  «б”»» Ёне« ѕбжё м ',neg
' @inasonly яб ”д… ж «д м Ўн»… н« «нд«” :) ',pos
"' ""@kfourywael Џ‘«д еня ё——  \""""Ё—ћня\"""" «дн »Ќ»я .. √Ќбм гд «бЌян .. '",pos
' жг‘ е Џ—Ё   Џ«гб гЏ «бж”ќ џн— бг«  »ён «ж”ќ Ё «б Џ«гб где !! ',neg
' д«” гћ—ѕ гЁ я—е« »яжд ”Џнѕ #Џг—ж_ѕн«» ',pos
' @D1J_LFC √д« Џдѕн ѕб«∆б √ќн б« √ ябг гд «бЁ—«џ ',neu
' яд  «ёжб «д г« Џдѕн ‘н н–я— Ё ”д… 2014 .. бяде« Џ—шЁ дн ж ћгЏ дн »д«” «”√б «ббе «д нћгЏдн »ег «бЏг— ябе ? ',pos
' янЁ  Ќ Ёбжд »√Џн«ѕ «бд’«—н ж √г яг ге жя Џ—÷е« Ён яб гя«д њ!! :( ',neg
' ќ—«» н« ѕдн« ќ—«» н« ѕг«џн . ',neg
' @anaroro5555 @MrHussien49 @Larrybirdmemey @mamasosy @mohammadjeddah яб Џ«г ж«д  жгд  Ќ»нд ж«бг’—ннд ж«бд«” ябе««««« »«бЁ ќн—”де ”Џнѕе ббћгнЏ ',pos
' «б»Џѕ Џг—е г« я«д ”Ё— бгя«д »Џнѕ ж «бё—» Џг—е г« я«д Ём д«” гжћжѕ… ћг»м.  #AmrDiab2015 ',neu
' «ббег √—“ёдн дЏге нЏћ“ Џде« ‘я—н ',pos
' @Brahim____  Ёя «ббе «”—я ',pos
' гд Џ«гб «бд«” Џбм бжд «жћд” «жЏ—ё »ѕб  Ќ”д« е »”н∆«  ж–е»   «Џг«бе бџн— «ббе ',neu
' @efc09598a012432 «еб« »я гЌгѕ »«‘« «бћб«Ѕ гдж— н« «бџ«бн ',pos
' н« “гд »«бё’’ «бгд”н… .. «ж »«б«Ќб«г «бж—ѕн… #ћжбн« ',neu
' @Eman___Sh @adil_jammal «б’ж— ябе« бћгеж— ‘—не«д жг‘ гд Ќё «м Ќѕ н ябг Џд «бЌёжё б«д ‘—не«д ем «ббм Џгб е« г‘ «Ќд« ',neu
"' ""#«бжЎд   ‘Џ»«д Џ»ѕ«б—Ќнг: \""""бж #«бћн‘ «бг’—н Ўб»дн е ЎжЏ.. жгЌ»‘ Ќѕ н“Џб »бѕн\"""" http://t.co/3gusXCOG7l '",neu
' бня” б«ѕ«—… «бЁд«ѕё Џгжг «б ж—нѕ«   Ўб» «д”«  Џб«ё«  Џ«г… ббЏгб »«бџ—ѕё… ж‘—г «б‘нќ г— »« .. https://t.co/i5iAHYhvVp #г’— #«б«”ядѕ—н… ',neu
' @muhamsalah ’»«Ќя  жѕ  ж’Ё«Ѕ ',pos
' @Eman___Sh @adil_jammal б« ”«Џ«  г‘ »я » «”гм «’б« жб« «м «”г Џб‘«д «м Ќѕ нќѕе« ',neu
' @MMSBy.  &lt;3 ж—»д« яѕе я н———— ',neg
'  жёЏ« н бе–« «бЏ«г: √гдн« н ” яжд √яЋ— «Ќ —«Ён…. ',pos
' @yasmology «‘еѕ «д б««бе «б« «ббе ',neu
' @asmaahadad_ali яб ”де ж√д г »ќн— ж”Џ«ѕе н«—» ',pos
"' """"""«бЌдн… Ў» Ёнд ен «»ян н« ёб»н Џбн «бЌдн…° ен «бѕдн« ћ—« Ёне« «не° Ќ н «бд«” ’»Ќ  г‘ ен."""""""" '",neu
' «ббег «Џдм Џбм –я—я ж‘я—я жЌ”д Џ»«ѕ я ',neu
' яб «бд«” «б√Џ—Ёег »Ёя— Ёнег »бнб ',neu
' г«   »гЌ—«» Џндням «» е«? м ',neu
' яб ”де ж«д ж« Ўн»нд ж«д ‘«Ѕ «ббе  яжд ”д… ',pos
' «д« гя«дм г‘ Ём г’— ',neu
' б« Ќн« н ен Ќн« н.. жб« ёб»н «’»Ќ ёб» ',neu
' ¬ббшехгшу ’шбц ж”убшгъ Џуб?ц ”уншѕду¬ гхЌугѕ ? ',neu
' @sherihanshal #»Ќ»я же–« няЁндм ?? ',pos
' @asmaahadad_ali ¬гнд н«—»..  яжд ѕЏже г” ћ«»е гЏ »ѕ«н… Џ«г ћѕнѕ ',pos
"' ""{еж «ббе «бќ«бё «б»«—∆ «бг’ж— бе «б√”г«Ѕ «бЌ”дм н”»Ќ бе г« Ён «б”г«ж«  ж«б√—÷ жеж «бЏ“н“ «бЌянг} [«бЌ‘—:24] http://t.co/LDyjdxOPzi\"""" '",neu
' я«д нЌ—Ћ г«»Џже ',neu
' @shereen_hussenжед«я √Ќб«г  ЌЎшг   жёбж» «дћ—Ќ  ж«дя”—  жќн»«  √гб ж¬г«б жћ—Ќ «ѕгм жбг нх‘Ём ',neu
' @taxi_only б”е Ё«÷бм ћ“Ѕ Ём «бЌЋ ж »Џѕнд еѕќб Џбм «бяб«”нян… Џ‘«д »д«ќѕ Ќ’… ‘—Ќ ж Ќ’… г”«∆б ? ',neu
