tweet,class
√ќ»«—  б √»н÷ || « Ќ«ѕ  д”нён«  ‘»«» «бяж—ѕ Ён ”ж—н« -  д”нён… «б—ё… -  Ќ–н— ж дѕ«Ѕ #е«г ћѕ«х - ѕ«Џ‘,neg
#“гя«д - #г’— |#√ќ»«—_г—«”бнд« | «»—«енг #Ќг«ѕ нгдЏ «” ќѕ«г Џ—»н«  —»Џ «бдёб Ём дёб «б—я«» Ём #«”нжЎ «”нжЎ -,pos
"«б«д ќ«»«  «б»—бг«дн… «бё«ѕг… гЌЎ… я»—м° Ё≈г«  ё«—» »ндд« ж»нд «бѕжб… «бгѕдн… »гЏ«дне« џн— «бЏ”я—н… жџн— «бѕндн… √ж  »«Џѕ »ндд« ж»нде«",pos
# »«б’ж— √д’«— г—”н нЌ—ёжд ядн”… жгѕ—Џ… ббћн‘ »«б”жн”,pos
ѕ” ж— б« нг— »гж«Ёё… ЋбЋнд «б‘Џ» Џбм «б√ёб жЁёЎ »«б√џб»н… «бгЎбё… н»‘— »≈дё”«г «бжЎд ж«б≈Ў«Ќ… »«б≈” ё—«— жбд нЏг—,pos
«б»н÷ ж«бЎг«Ўг дЁ–  Ём ѕбћ« «б«е«бм «‘ —же« «д ў«—« бж’жб ’»«Ќм ж« »«Џе,neg
«бћн‘ ж«бѕ«ќбн… ж«б»бЎћн… «нѕ ж«Ќѕ… б«— я«» ћ—«∆г жЌ‘н… ћѕнѕ… ÷ѕ ‘Џ» г’— Ём  ў«е—« е «б”бгн… 30 «џ”Ў” «б‘Џ» н” Џнѕ Ћж— е,neg
яб гд нўд «де —»г« няжд г—’жѕ «бЌнЎ… ж «бЌ–— ж Џѕг «бг»н  Ён «бгд“б «бнжг #‘«—я #«д‘— #Ќ–—,neg
»«бЁнѕнж Џ»ѕ «б—Ќнг Џбн ня‘Ё  ќ«»— «б»—«ѕЏн гЏ «бгќ«»—«  «б√г—нян… #»«”г_ЎбЏ_Ќ—«гн Е,neu
гЏ «Џб«г ќ«б м Ё—д”« нƒяѕжд «д Ёнѕнж ”н”н «бг”—» гЁ»—я Ћг нƒяѕжд (ег »‘Ќгег жбЌгег) гб«Ќё… гд ”—» «бЁнѕнж,neg
б»№” х Ћж» «б—шућ« ж«бд«” ёѕ —ёѕж« - жуёг х √‘яж ≈бм гжб«н г« √ћѕх / жёб х н№« √гу№бн Ён ябшц д«∆№»…т - жгуд Џбнец бя№‘Ёц «б№÷шх—шц √Џ гѕх,neg
«бнжг «б”«»Џ | яб«» »жбн”н… б √гнд #«г Ќ«д«  #Џнд_‘г” ж #«бћ«гЏ…: гдЏ ѕќжб «бгЁ’жбнд,neg
#џ—ѕ_»–я—_«ббе #«–я—_«ббе #Ќ’д_«бг”бг,neg
#н«д»м ”б«г Џбня #г«е— “нд,neg
__ 1 _ нЏдн «д  г‘ г «»Џ »” » ‘ гдн «Ќ н«Ўнњ,neg
# #бџ“_«бЌн«… #г’ЎЁн_гЌгжѕ #«б»—д”,neg
#гЌгѕ_—г÷«д ж #«б”»ян:  е«ж‘ж« гЏ »Џ÷ «Ќ”д Џ‘«д б« д‘жЁя Ён «Ёб«г “»«бе,neg
"е–е ен «б√н«г «б н  ћЏбя  »ѕ√ Ён «б Ёян— »ћѕн… Ёнг« ё«бе дн ‘е ""Џдѕг«  Ќ«—» «бжЌж‘ ≈Ќ–— √б«   Ќжб ≈бм жЌ‘""«ббег б«  Ёёѕд« ≈д”«дн д« √»ѕ«",neg
г‘яб… «бн”«— г‘ «ббн ё«бе «бЏ—н«д г‘яб е ≈д —џг яжде «бЁ’нб «б√яЋ— Ё«Џбн… жд÷«бн… Ён «бЋж—… «бг’—н… бг н” ЎЏ Ў—Ќ ‘яб,neg
бд д”гЌ √д н“ћ »д« Ём Ќ—» √ќ—м ж ѕќбд« »№ #”ж—н« ж #√жя—«дн« гд √ћб «бЌб «б”бгн#√гн—я« #«бЏ—»,neg
√Ќгѕ гЎ— #—«»Џ… #—«»Џ…_«бЏѕжн… #гћ“—…_—«»Џ… #гћ“—…_«б”н”н #г’—,neg
б« ё б «бд«” Ён »ж—”Џнѕ »—’«’ «б‘—Ў… жб«  Џ–н» «бгЏ ёбнд жб« «бџ«Ѕ «бё«джд б’«бЌ г—”н Ён «б«Џб«д «бѕ” ж—н б« ‘нЅ «ёбё √г—ня« гЋб гЌ«яг… г—”н,neg
"3 «бѕг «бг’—н ябе Ќ—«г° √ѕнд «б«Џ ѕ«Ѕ«  Џбм гё«— «б≈ќж«д ж«бЌ—н… ж«бЏѕ«б… жя«Ё… √‘я«б «бЏдЁ° ћгнЏ «б÷Ќ«н« г’—нжд б« Ё—ё »нд ≈ќж«дн ж¬ќ—",neg
«б»»б«жн:  ’днЁ «б≈ќж«д  дўнг« ≈—е«»н« ё—«— ”н«”н #«б»»б«жн #г’—,pos
«б жн … «б”«»ё…:«нже «бЏ—н«д ё«б яб ѕе г«»нд ћ—«нѕ ж «Ќ«ѕнЋ ’ЌЁн…,neu
#ябг нд_ж»” √Ќ»я ћѕ¬ #«бм_«Ќѕег,pos
"√бё«яг »Џѕ —»Џ ”«Џ… гд «б√д Ён »—д«гћ («бЌн«… «бнжг) Џбм ёд«… «бЌн«…° ббЌѕнЋ Џд ё÷н… «б≈”«Ѕ… б—”жбд« «бя—нг° ’бм «ббе Џбне ж”бг",pos
»—жгж Ќбё… (»«∆Џ «ббнгжд) - Ћ«дн Ќбё«  «б√днгн‘д гд »—д«гћ »”г… √гб «д ў—ж« «бЌбё… «б”«Џ… 7 г”«Ѕ «бќгн”,neg
н«—» «д« г‘ Ў«б» я н— «д« Џ«н“ ж«Ќѕе Ём ќЁ… ѕг #—дж‘ жћд«д #”жя« жћг«б #‘н—м_Џ«ѕб ж—ё… #ћд«  ж«м Ќ«ћ… гд #’«Ёнд«“ ^_^ #,pos
"е“… ж”Ў ""#’«Ёнд«“"" »№ 110 ¬б«Ё ћдне нбЏд «»ж «б Џбнг",neg
#д»÷_«б«ќж«д « #Џ’«г_”бЎ«д ж Ћ»«  Џбм «бг»ѕ√ «Ќд« г‘ Ќ«дёѕг √м  д«“б жг‘ Ќ«дЏ —Ё жЌ«д Ќ»” г‘ гег яб,pos
#«дёб«»_г’— #«бЁнжг|25-4-2014 #Ќ«гне«_Ќ—«гне«,neu
е–« «б≈Џб«д б’«бЌ гћгжЏ… ж”нЏ—÷ »«бЁж«’б Ён —г÷«д «д ‘«Ѕ «ббе ’ж—е гд «б≈Џб«д # #—г÷«д,neu
«бё«÷м я—нг «”г«Џнб,neg
«бЌб «б”н«”н неѕЁ бб»ѕЅ Ён »д«Ѕ «б«ё ’«ѕ жб« нЏдн «б ’«бЌ гЏ гд  ж—Ўж« Ён ЏдЁ #«б”«ѕ…_«бгЌ —гжд Е,pos
√д’«— «б≈ќж«д Ё—Ќ«днд ёжн »б»«д… ≈Ќд« бж д“бд« «б‘ж«—Џ ед—»няж жЁ«егнд ≈дег бж д“бж« жЏгбж« гжёЏ… ћгб ћѕнѕ… жё бж« яб «бд«” ≈де« е ќб’,neg
«—ћж гд г–нЏн ж÷нжЁ «бћ“н—… «б—ѕ Џбм Ќ”«г Ёжѕ… Џдѕг« ня—— Џ»«— е «бнжгн… г« ем ’Ё… ќн—  «б‘«Ў— бнб ён ”Ён—…,neg
гд Ё÷б «б≈”б«г √де я—г «бг—√…,neu
»≈–д «ббе √‘«—я «бгедѕ” ќ«бѕ Џ»ѕ «бЏ“н“ (—∆н” «бгћб” «бёжгн бб‘»«») Ён «Ё  «Ќ «бќнг… «б—г÷«дн… «б‘»«»н… Ён,neu
«д н «’б« г«Ёня Ё«нѕе #ябге_»  ё«б_Ён_«б»н _яб_нжг,neg
#«бѕ«ќбн…_»бЎћн… ж«ёЏ… «б«Џ ѕ«Ѕ Џбм «б“гнб… г/ #ѕ«бн«_—÷ж«д,neg
46572581 еееееееееее «д« ж «г «»дн «бг” ё»бн… »дЁ Ќ гд «яжд  ж«Ќѕ,neg
#г ’ѕ—_б« ябгдн,neu
≈Ќ —«г «бЌё √ег гд ≈Ќ —«г «бё«джд жб« ”»нб ≈б« »ћЏб «бё«джд нд’«Џ ббЌё бян нЌ —ге «бд«”,neg
¬гнд гд ед« ббЏ‘— «б√ж«ќ— √д« Ён ѕня «б”«Џ… н« ћгнб «д  Џ«—Ё гЌ» н ж«Џћ«»н,pos
(»√н –д»т ёх б )њ! #гћ“—…_—«»Џ…_«бЏѕжн… #«б”н”н Е,neg
«бЌбё… «бЋ«гд… Џ‘— - «бћ“Ѕ «бЋ«бЋ - Ё—ё… ’«»—нд,pos
#Ём_Џ«бг_гж«“м я«д “г«д “Џ — еж «ббм »н‘нбдм ж нѕбЏдм ж н√ябдм ж нднгдм ћг»е »бнб =)) ! #“Џ —_«бёЎ,pos
г«–« ЁЏб  гƒ””«  «бѕжб… б‘—Ќ г”жѕ… «бѕ” ж— бб√гнндњ бгд н–е» «б√гн «б–н ”н’ж  Џбм «бѕ” ж— бнЁег гЌ ж«ењ янЁ дё»б е–е «бг”—Ќн… «б—ѕн∆…њ,neg
«б‘енѕ »нгж  г—… ж«Ќѕ… ж «бгЏ ёб »нгж  яб нжг ,neu
#гжёЁ_дЁ”н_«Џн‘е_гЏ_ћж“н #гжёЁ_дЁ”н_«Џн‘е_гЏ_г—« н «д« гд —√нм »Џѕ «бе«‘ «ћнд ѕжб ,neu
«бн #Ќгѕнд_’»«Ќн: бж √д  Џ«ж“  Ќ«яг #«б”н”н н»ён √д  г« Ё—ё ‘ я н— #Џд «ббн Ќ«яг #”бнг«д_ќ«Ў— #дёЎ… #г’— #«б«д ќ«»« _«б—∆«”н… #«бнжг_«б”«»Џ,pos
«ббе гд д“Џ гбяг бџѕ—яг жбн” «б”н”н «ббе гд √–е» Ќягяг бЏѕг ≈ќб«’яг «ббе гд ≈” »ѕбяг б√дяг ќд г «б√г«д… жжбн г гд б«Е,neu
г —ћЏж« #г»«—я ж «ё бж« «б‘»«» «ббм »«ём еж ѕе «ббм д«ё’ н« #ћн‘_я«г»_ѕнЁнѕ #”н”м_яжед,neg
 Ў»нё «б‘—нЏ…,neg
г‘ яѕе »—÷е ЌнЋ яѕе ќѕ ѕн бЌѕ г« √‘жЁя Џбм ќн—’»«Ќ «бЁб,pos
’ж—е гЏ»—е ћѕ« ћѕ« ћѕ« #«б”н”н_—∆н”н_2014,neg
"жг—”««««««е ћ«»  д нћ…° ж«г—”««««е ћ«»  д нћ… Ќяг я н« —»",neu
»бџ… «бгб«яг… «б—∆н” «б‘—Џм √”ёЎ «б«дёб«» »«б÷—»… «бё«÷н…,neg
«бгн“… «бжЌнѕ… бЌ“» «бдж— еж  ж«Ё— г«ѕ… ћнѕ… бб»—д«гћ бяд «д« »ёжб «д «б»бѕ «ег гд «б»—д«гћ :),pos
бу« Ќр№№№№жсбу жсбу« ёх№№№№жс… ≈бу« »шц«бубе ”х»ъЌр«ду «ббе «бъЏуўнцг жу»цЌугъѕцеъ #«–я«— #џ—ѕ_»–я—_«ббе,neg
—жд«бѕж ћ«е“ ббё«Ѕ «б»«н—д #—н«б_гѕ—нѕ #я—н” н«дж_—жд«бѕж,neg
√д« ÷ѕ √д« няжд д«∆»н ≈г—«… √ж г”нЌн гд √ћб ѕЏ«н… «д ќ«»н… жбяд ”н г ≈ќ н«— «б«яЁ√ Ён яб гћ«б ”ж«Ѕ # #,neg
жЌѕ… «бян«д«  «бЏ—»н… ен ћ“Ѕ гд √гдя «бёжгн жЌЁ«ў«р Џбм жЌѕ… ян«дя,neu
2 Џдѕн Ќё бяд еб √ќб«ёд« гЋб √ќб«ёегњ,neg
Ёя—я еж«н« ѕ« ’џн— н«ббн «д  д«жн  ѕж»дн #ѕнд«_«бжѕнѕн,neg
б«  яд «гЏ… «–« «Ќ”д «бд«” «Ќ”д  ж«–« «”«ƒ« «”√ ЌѕнЋ ’ЌнЌжб« нћ—гдяг ‘д¬д ёжг« «б«  Џѕбж« «Џѕбж« –бя «ё—» бб ёжм,neg
«Ќд«« «б’ж  ”«Џ… бг«  Ќ»ж «бѕдн« ”яж  #я«—нжям,pos
дѕм ё——  Ќяжг… #е‘«г_ёдѕнб “н«ѕ… √”Џ«— «бџ«“ ж «бяе—»«Ѕ ж ≈бняг —ѕжѕ «б√ЁЏ«б Х Џг—ж √ѕн» яб ѕм “н«ѕ… Е,neg
«бЋж—… я«д   ” Ќё ѕ” ж—« ћѕнѕ« гЌ —г«  я »е ћгЏн…  √”н”н… гд ќ»… —»д« н”«гЌ гд «жёЏд« Ён е–« «бг«“ё Џгжг« «бЋж—… бе« ћжб… «ќ—м ж” д ’—,neu
#г’—_«бЏ—»н… |#Џ«ћб| ≈»Ў«б гЁЏжб #Џ»ж…_д«”Ё… »№ #‘г«б_”нд«Ѕ,neu
_ гдЎё Ё«‘б жя«–» ѕжб г ’ж—нд »«б√”бЌ… жЁне ÷Ќ«н« ”ёЎж« гд «б‘—Ў… Ён «б≈Џ ’«гнд г‘ е Џ—Ёж«  џн—ж« «б «—нќ,neg
«–« ЌѕЋ  ж«Ёё Ќжб «бг»«ѕмЅ «бЏ«г… ббѕ” ж— ”нЁёѕ «бг Ў—Ёжд «я»— √”бЌ ег б«»ѕ «д нёдЏж« «б»”Ў«Ѕ «д «б«”б«г Ён ќЎ— Ќ м нЁж“ж« »гё«Џѕ «бЌяг,pos
”д”Џм Ён яб жё  ж Ќ  яб «бў—жЁ ж—џг яб «бёнжѕ √д дяжд гд «б–нд нёжбжд ЁнЏгбжд жнЏ—Ёжд Ёнб“гжд жнёѕгжд Ёнё»б гдег #гягбнд #«Ћ» ж«,neg
ќбнд« «бЏн«б «б’џн—е  ‘—» ”ћ«н— #едд÷Ё_бж,neg
"б«  ћЏб «б«г Ќ«д«   беня Џд Џд Џд «б«г Ќ«д«  «ббн »Џѕе« °° г« ег« ‘е—нд Ўнд #«г Ќ«д« _«нЁ—н_жн— #Џ‘«д_ќ«Ў—_г«”—",neg
#«б”Џжѕн… #«б—н«÷ #гя… #«бгѕнд… #«бѕ—Џн… ’ж—… гд «бг«÷н «бћгнб б‘нќ Џбн «бЎдЎ«жн —Ќг… «ббе Ён ‘е— —г÷«д »Џѕ «б«ЁЎ«,neu
#«бЁ—”«д_яж—… | «ќ»«— | #гЌгѕ_’б«Ќ нёжѕ # ‘нб”н б«”ё«Ў #бнЁ—»жб,neg
: #ёд«…_ џ«—нѕ / #ябн»_«”гЏждн («бЁ—«  «б”Џѕжд): Џ»— ,neu
__ г‘ ё’ѕн Џбня н« ”б«г…,neu
"2 ЁёЎ ћб”… жѕн…° гжёЁн гд —Ё÷ «бЌж«— гЏ «б—∆н” жћг«Џ е жЌ“»е яг« еж жгб “г »гжёЁ «б‘«—Џ «б—«Ё÷ ббЌж«— »ѕжд ÷г«д«  жеж гжёЁ ћ»е… «б≈дё«–",neg
дЏбг г«  гЋбе г’— б≈Ё—нён« ждѕЏг ќ«—Ў… «бЎ—нё #«б”«ѕ…_«бгЌ —гжд,neg
ж“н— «бѕ«ќбн… н‘«—я Ём  я—нг ‘еѕ«Ѕ гнѕ«д «б Ќ—н— Ём 30 нжднж Ќя«н… «” Ќг«— ‘Џ»,neu
√’ѕ«Ѕ «бЋж—… «б жд”н… ё»б √д нЌ—ё «бЏ—» √дЁ”ег Ён ¬ќ— яб«г «ббнб… Ён «бЏ«‘—… г”«Ѕ » жён  «бё«е—… «бЋ«гд… г”«Ѕ,neg
#«бћ“н—… «ўе—   ”ћнб«  џн— Ёне« #’»«Ќн —√не Ќ”» «бў—жЁ я«д  √г«ге Ё—’… бняжд гЌ —г #г’— #«б«Џб«г #«б«ќ»«— #«бжЎд #—«»Џ… #«б‘—жё,pos
н«  —м ≈не «ббм »н‘ѕд« яѕе Ём г’——џг яб «бг‘«яб «бм Ќж«бне« ѕмњ ќЁ… ѕг ‘Џ»д«њ Ўн» ењ ‘е«г е њ «бднб ж «б‘г”њ г‘ Џ«—Ё—џг «бгдџ’« ,pos
#«ббм_—«Ё÷нд_«б”н”м_—∆н”_»нЏгбж«_Ёжбж«_б»Џ÷ #ћгн№№б…_ж_’«Ќ»_ жн —_ж«»ж—г«д_жЏнПж_ж»Пжн_ж«нгн_жбЏже« #«бяб_ббяб #нб««««««_ Ё««««Џб_нћѕЏ«д,neu
«бнжг «б”«»Џ | д«∆» —∆н” #ћ«гЏ…_«бгд’ж—…: «бѕж«Џм «б√гдн… ”»»  ёѕнг гжЏѕ #«б«г Ќ«д« ,pos
бжб« «б«дёб«» б”«—  Џћб… «б»д«Ѕ ж«бЏбг ж«б«ё ’«ѕ ж«бЌ—н«  ж«бё«джд «”—Џ гд «Ќб«гд«,pos
√д« ÷ѕ «б—ё«»… «б≈ѕ«—н… Џбм «б≈»ѕ«Џ «бЁдн ж «бЋё«Ён,pos
"#«б‘—жё џѕр« гЌ«Ёў «бџ—»н… нЁ  Ќ «бгЏ—÷ «б”джн бб√д‘Ў… «б —»жн…: нЁ  Ќ «ббж«Ѕ гЌгѕ дЏнг° гЌ«Ёў «бџ—» #г’—",neg
‘я—« ћ“нб«,neg
"#г’—_«бЏ—»н… |гё«б« | г—ж… —ќ«  я »: гжд н”ж—н г’— ""4"" бё—«Ѕ… «бгё«б гд ед«",neg
#«бяжн  #«б”Џжѕне #«б»Ќ—нд #ёЎ— #«?г«—«  #Џг«д #«бЏ—«ё #г’— # жд” #«бћ“«∆— #«бгџ—» #«?—ѕд #«б”жѕ«д #б»д«д 358,neu
#Џ«гб«д ≈Ћд«д н ћ«–»«д #«бћд«д : #«бЌ“д ж #«б”—ж— Џбм √д ёЎ—… #Ќ“д Ён Џгёе«  ж«“н #»Ќ— #”—ж— Ён « ”«Џе - #гн_“н«ѕ…,neg
#√‘«еѕ_«б¬д #√ж «—_«бёбж» Џбм ‘«еѕд  Џ»—,neg
«бё»÷ Џбм ён«ѕм гд Ќ“» «бдж— Ём »дм ”жнЁ «янѕ «ќж«д «не «бг«дЏ «еб«жм »н‘ћЏ «б“г«бя,neg
д’— гЌ—ж”,neg
2008 «б‘—Ў… «б —ян… «бнжг  Ё—ё «бгў«е—«  ÷ѕ «—ѕжџ«д »«бёж… »ндг« ндѕѕ еж »Ё÷ «Џ ’«г«  —«»Џ…,neg
"«ббјг √ћЏб ёбж»д« —ёнёј гд ќ‘н?Р ° ћгнбј »–Р—? ° дёнј »Ќ»Р ! #г’ЎЁм_Ќ”дн",neg
≈н«яг ж «бгя— «б”н∆ - гЏдм е«г ћѕ«р дЌ «ће Ём е–е «б√н«г,neu
#«Џ —«Ё« _«бЎЁжб… «Ќ» яжд«д ж«Ќбг н—ћЏ ”нд‘н жд “жћ,neg
#√д ќ»ж«_«бЏ—’ ”ƒ«б Ёёнё : √д ќ«»«  «б—∆«”… «бё«ѕг… »нд «б”н”н ж’»«Ќн Џ»«—… Џд  гЋнбн…њ б√ ѕм г”—Ќн… »Ўжб… √ днд ж«Ќѕ #е«‘ «ћ ж«б «дн #г‘ «ћ,neg
# : ‘г—жќ Ём «б«нѕ нџдм ж«бд«— —г“ «Ќ Ё«б ж«д ћн  Ём нжг  бжгдм г‘ Џ«б»«б # : ж Џн‘ «б«жб —«” » Ќ«—» Џбм г— «б”днд #«бяж—…_ббћг«ен—,neg
г’— Ќ”г  ежн е« гд– г∆«  «б”днд »√де« ѕжб… г”бг… жЏ—»н… жё»б –бя »√де« √г «бѕдн« «б м  Ё Ќ √–—Џ е« ббћгнЏ ж  ж«’б гЏ яб «бЌ÷«—«  #,neg
782 _ _ _ ж «д н Ўн»… н« Ќд«д ж яб «бд«” »ќн— :),neg
б”д« ÷ѕ гд Џ«—÷ г—”н »б б”д« ÷ѕ гд ѕЏг «б«дёб«» бядд« ÷ѕ гд ѕЏг «бё б жЁж÷ «бё« б,neu
 Ќн…  ёѕн— ж≈Џ“«“ б–бя «бЏ»ё—н «б–н «ќ —Џ «бћ»д… «б—жгн «бЁя—… ћ  Ён ѕг«џе ≈“«нњ,pos
#«бЌёнё…_г»«‘—_г’—|#«дёб«»_3нжбнж «б”н”м «бг ќ«»— бќЎЁ √жб —∆н” гд ќ» н” Џнд »ЌбЁ«∆е бѕЏге »«б”б«Ќ бб ’ѕм бб≈”б«гннд,pos
еб  ” ќѕг «б‘—Ў… џн— «бЏ”я—ннд бёгЏ «б ў«е—«  жбг«–« њ! «б√”ж«дн ня » гё«бе »Џдж«д : г м н—Ќб г—”н >>,neu
”нд«Ѕ Џбн «бќ—нЎ… «я»— Џб«г… д’— Ён «б «—нќ # Ќ—н—_”нд«Ѕ,neu
"нжг 7/7° нжг е«г Ён г‘—жЏ («бЏбг ёж…) жеѕЁе ћ–» ж ”янд 100 √бЁ √гн ѕ«ќб «бЁ’жб° Ён нжг ж«Ќѕ° Џд Ў—нё 10 √б«Ё",pos
бж Џ«н“нд ≈д «ћн… «б‘Џ» «бг’—н  “нѕ »‘яб гбЌжў ќбн «б≈ќж«д нѕЏж« ббЏ’н«д «бгѕдн √ жёЏ √џб» «бд«” е ‘ џб ‘нЁ нд,neu
#Ў—»_ «нг #–я—м н«Ќ»н»н жндя «д  жнд «д« «бяг«д ќ—————«Ён,pos
‘«еѕ - ¬ќ— яб«г: ћгЏ… «бџ÷» б«  “«б Ён «б–«я—… #,pos
«бё»÷ Џбм «бг ЌѕЋ »«”г Ќ“» #«бЌ—н…_ж«бЏѕ«б… #гЌгѕ_Џ,neg
«еб« ж”еб«,pos
√б—» ж«ћѕ,neg
3 ‘я—« бб Џѕнб,neg
"_: Џ«ћб: «бё÷«Ѕ «б≈ѕ«—н нё—— жёЁ «б«д ќ«»«  «б»—бг«дн…° ж Ќнб «бё«джд ≈бн «бгЌяг… «бѕ” ж—н…",neg
#«б”Џжѕн… #«б—н«÷ #«б«г«—«  #ѕ»н #«бћ»нб  ”жнё 11:09:54,pos
Ён # —ян«  Џгб «бѕжб… ћ«еѕе б Ё—нџ 300 «бЁ Џ«бг бб»ЌЋ «бЏбгн ббж’жб «бм Џ«г 2023 ж»≈‘—«Ё г»«‘— гд #«—ѕжџ«д ѕёёж« «б ’дЕ,neu
ѕ Џб«Ѕ «б√”ж«дн: г« ен ¬бн«  «б Ќжб «бѕнгжё—«Ўн «б–н  Ќнѕ Џде «б”бЎ… «бЌ«бн… њ!> √ё—√ «бгё«б я«гб«р >> Е Е Е,pos
#жб«ѕ_«б»бѕ #«бгд’ж—… #г’—«жн √е«бн #«бгЎ—н… н ÷——жд гд џ—ё #‘«—Џ #гѕ—”… «бд’— ж—Џ«н… «б√гжг… »гн«е #«б’—Ё_«б’Ќн,neu
Џб«Ѕ «б√”ж«дн ня »: «б’яжя «б≈”б«гн… ж«Ќѕ… гд яж«—Ћ я н—… Џгбе« Ќяг «б≈ќж«д Ём 6 ‘еж— >>,neg
«бжЎд | «бЏ“б ж«б—∆«”… | Џг—ж Ќг“«жн:,neg
2 √бЁ ‘я—,pos
еб ѕе н—÷н —»д«њ гё«б «бнжг ≈–« ¬бгя г« Ёне »«ѕ— ≈бм —ѕ ЁЏб бб≈д’«Ё ж—ЁЏ «бўбг жбж Ќ м »ябг… бян б« нд«бя ж“— «б’г ,neu
 ѕеж— «бЌ«б… «б’Ќнш… бЏ«∆б«  ‘еѕ«Ѕ жћ—Ќм #«бЋж—… «бг÷—»нд Џд «бЎЏ«г,neg
бг«–« д г”я »«д ќ«»«   Ќ  «‘—«Ё ѕжбн њ! √ё—√ «бгё«б я«гб« Е,neu
‘«еѕ - «б—ћб «бЋ«бЋ Ќгѕнд ’»«Ќн Ён ¬ќ— яб«г #,neu
«бнжг «б”«»Џ | #«б»»б«жм жж“н— «б√жё«Ё жг” ‘«— «бг‘нќ… н’бжд #«бя« ѕ—«∆н… бб ед∆… #√ќ»«— #г’— #«бнжг_«б”«»Џ #,pos
«бћн‘ нЎбё «б джн— »ћ“н—… «б—г«ѕн »Џѕ гж«ће«  ЏднЁ… гЏ «бЋж«—,pos
”№б»  г№дн «бг№д««г№ ж «бЏ№ёб  №же №е #« ћдд,neg
«Џгб «не Ё «б √д« Ќ»н е ж«ббм «бёб» «ќ «—е #Џг—ж_ѕн«»,neg
гЌгжѕ «бћже—н еж «бё«∆ѕ «бжЌнѕ «б–н е Ё  »Ќн« е ж√Ё ќ— »–бя же Ё  »”ёжЎе ждѕг  Џбм –бя—Ќг «ббе гЌгжѕ «бћже—н —Ќг… ж«”Џ…,neu
гд  ѕбн” «б«ќж«д ёжбег «д г—”н «бгЏ“жб бн” г”∆жб« Џд ћ—«∆г «б‘—Ў… «б м   »Џе »дЁ” «бгдЎё Ё«д г»«—я бн” г”∆жб« Џд ћ—«∆г «бЏ«ѕбн «б«  ќћбжд,neg
#«б‘Џ»_н—ѕ_ Ќн…_«б—∆н” #«д ќ»ж«_«бЏ—’ #ќбня_г’ѕё «д #«б«ќж«д «—е«»ннд »ѕбнб «д г«  гдег »Џѕ «б«дёб«» «яЋ— гд 3«б«Ё,neu
н«г»——« н н«ббн г‘ гя”жЁ гд дЁ”яг«я«д‘ Ќѕ енЁ Ќ »ёе бж —∆н”я ё«б гд «б√жб «д« г««‘ џб ‘ гЏ д«”« г»«‘—… жб«Џг—н —Ќ е« яд  Ён ћ«гЏ н »”,neg
«бнжг «б”«»Џ | ”б«”б »‘—н… б√д’«— #Ќгѕнд_’»«Ќм »№ #«б”жн” б √ннѕе бб—∆«”…,neu
"«бё÷«Ѕ «бЎ»нЏм -гд ќб«б  ќ’н’ ѕж«∆— ≈÷«Ён…- н” ЎнЏ ≈дЁ«– «бЏѕ«б… ѕжд Ќ«ћ… бгЌ«яг «” Ћд«∆н…° Џ”я—н… √ж √гд ѕжб… Ўж«—∆ # #",neu
#«б‘—жё | ≈’«»… 10 ћджѕ д нћ… ≈Ўб«ё гћежбнд «бд«— Џбм ”н«— н √гд г—я“н »«б‘—ён… #,neg
"Џ«ћб Ї еƒб«Ѕ ег √‘—«Ё #г’— ° жяб«г ќЎн— Ён ’гнг #«б«ќж«д !! √д’Ќяг »”г«Џе ?",pos
"Ён √жб бё«Ѕ  бнЁ“нждн бе° Ќ”д еняб н д’б гд ћг«б г»«—я жнѕ«ЁЏ Џд ен—гн” жн‘—Ќ —ƒн е б«ё ’«ѕ г’— ¬ќ— яб«г 11г",neg
«џбёж« гЏ»— —ЁЌ ж«бнжг «џбёж« гЏ»— «б”бжг Ё«÷б нёЁбж« гЎ«— «бё«е—… жнёЁбж« «б»бѕ Џ«б—«нЌ ж«бћ«м ќ—»ж« «б»бѕ ж»—÷ж г‘ Џ«—Ёнд нЌягже«,neu
«б√”ж«дн : «–« ё«—дш« д”»… «б Ќ—‘ «бћд”н Ён «б”Џжѕн… »«бѕжб «б√ж—»н… я√бг«дн« ж»—нЎ«дн« дЁ«ћ√ √д >«бгё«б я«гб«р>>,neu
»Џѕ —Ё÷ ÷н«Ѕ —‘ж«д (ёЎ… «бдў«г)  Џѕнб«  «бѕ” ж— «б м  ћ«еб  гё —Ќ«  дё«»… «б’ЌЁннд,neu
нЏдн 4 «Ќ“«» «”б«гн… ЁёЎ ен гд  ’ж  Џбм г”жѕ… «бѕ” ж— «б«д ж«д 65 Џ÷ж —Ё÷ж« «ббЏ»… (гд «б«’б ж«б«Ќ н«Ўн),neg
√д« —«ћЏ гд «б”«Ќб ж”√”Џм ббЌ÷ж—р»«–д «ббе «бЁ г»—жя,neg
"«‘«Џ… “н џн—е«° г« еж гж”г ‘я—« Џбм «б”ƒ«б Џг—ж",pos
«бг‘яб… гд “г«д бг« «я ‘Ёд« «бџ«“ Ќжбд« гЌЎ«  «бяе—»« гд г«“ж  бџ«“ ѕе я«д яжн” б«д «б”жб«— «џбм ”»Џ г—« ,neg
